Player,Team,Position,Nationality,Foot,Height_cm,Age,Contract_years,Cost_eur,MarketValue_eur,Venta,Google_Trend,Media,Mediana,Máximo,Mínimo,Varianza,Twitter,Instagram,Minutos_jugados,Duelos_aéreos_ganados_ptg,Entradas_logradas_ptg,Tiros_interceptados_90,Interceptaciones_90,Faltas_90,Tarjetas_amarillas_90,Tarjetas_rojas_90,Goles_90,Remates_90,Tiros_portería_ptg,Asistencias_90,Centros_90,Regates_90,PassAccuracy_pct,ShortMedPassAccuracy_pct,LongPassAccuracy_pct,KeyPasses_per90,FinalThirdPasses_per90,PenaltyAreaPasses_per90,ThroughPasses_per90,ProgressivePasses_per90,FreeKicks_per90,Corners_per90,Player_key,League,Nacionalidad,Continent,PC1,Mean,Variance,Min,Max,Median,Player_pi,Sold_flag
Luis Alberto Romero Alconchel,Lazio,2,Spain,1,182,26,3,28000000,28000000,0,0.06746031746031746,0.1447006556351247,0.1201923076923077,0.4285714285714285,0.02083333333333333,0.0999749057528209,249259.0,752877.0,2099,33.33,23.08,0.09,2.36,0.99,0.21,0.04,0.17,2.96,20.29,0.17,1.93,3.47,83.95,87.43,62.37,0.73,9.99,5.79,3.52,10.33,1.63,5.79,Luis Alberto Romero Alconchel,Serie A,Spain,Europe,-0.4339018279935958,0.08375000000000002,0.0008844410377358489,0.045,0.1755,0.08099999999999999,Luis Alberto Romero Alconchel,
Luis Suárez,Barcelona,1,Uruguay,1,182,32,2,50000000,50000000,0,0.04545454545454546,0.01235469925348606,0.009271978021978022,0.06666666666666667,0.0007751937984496124,0.01322004014669977,14922.0,488380.0,2964,48.57,33.33,0.06,1.94,0.91,0.12,0.0,0.64,3.22,53.77,0.12,1.64,5.95,76.48,79.47,77.03,0.55,2.34,2.52,1.37,3.16,0.18,0.0,Luis Suarez,LaLiga,Uruguay,South America,9.822672583955157,1.3148148148148149,0.8990216631726062,1.0,6.0,1.0,Luis Suarez,
Luiz Araújo,Lille,2,Brazil,0,175,23,3,7000000,7000000,0,0.007936507936507936,0.06708243405313108,0.06458333333333333,0.1538461538461539,0.01063829787234043,0.02683657198059529,15612731.0,34652703.15789474,871,7.69,7.69,0.0,1.65,2.27,0.21,0.1,0.31,2.27,36.36,0.21,2.48,4.24,78.82,84.68,66.67,0.62,4.13,3.1,1.45,4.55,1.03,1.03,Luiz Araujo,Ligue 1,Brazil,South America,-0.8482929624898885,0.008041666666666666,2.4758844339622642e-05,0.0,0.018,0.009,Luiz Araujo,
Luiz Felipe Ramos Marchi,Lazio,3,Brazil,1,185,22,3,10000000,10000000,0,0.02197802197802198,0.01342353941807644,0.007814407814407814,0.0625,0.0,0.01443852856331275,0.0,184738.0,1360,50.0,26.32,0.53,6.62,1.32,0.26,0.0,0.07,0.53,25.0,0.07,0.4,0.73,87.14,91.22,54.55,0.0,5.63,0.93,0.13,7.87,0.0,0.0,Luiz Felipe Ramos Marchi,Serie A,Brazil,South America,-0.7862117225019155,0.02074074074074075,0.00024925830887491255,0.0,0.0784,0.0168,Luiz Felipe Ramos Marchi,
Luka Milivojević,Crystal Palace,2,Serbia,1,186,28,4,20000000,20000000,0,0.01984126984126984,0.05072941106300936,0.01987179487179487,0.3529411764705883,0.0004166666666666666,0.0724080562511899,0.0,309544.0,3662,52.38,39.62,0.25,5.82,1.43,0.25,0.0,0.29,1.4,43.86,0.05,0.64,0.98,83.6,87.78,52.13,0.12,7.84,1.45,0.76,8.43,2.26,3.56,Luka Milivojevic,Premier,Serbia,Europe,-0.7294895768421523,0.02399999999999999,0.0005180943396226413,0.0045,0.153,0.018,Luka Milivojevic,
Luka Modrić,Real Madrid,2,Croatia,1,172,33,1,20000000,20000000,0,0.9230769230769231,0.03452602617169015,0.02175453514739229,0.1428571428571428,0.001111111111111111,0.03258399480980207,0.0,0.0,2724,43.48,23.81,0.07,2.58,0.86,0.2,0.0,0.1,1.12,35.29,0.2,1.12,4.03,89.25,91.22,77.99,0.3,9.61,3.47,1.55,9.28,0.36,1.26,Luka Modric,LaLiga,Croatia,Europe,18.795320589941312,1.911111111111111,9.900157232704405,0.3,15.0,0.6,Luka Modric,
Lukas Klostermann,RB Leipzig,3,Germany,1,189,23,2,30000000,30000000,0,0.02197802197802198,0.7832588418599417,0.5,5.14285714285714,0.2,0.8233481926727517,1008704.0,,2102,52.56,0.0,0.21,6.21,0.73,0.04,0.0,0.21,0.51,50.0,0.0,2.14,1.11,78.76,85.89,47.87,0.3,5.1,2.18,0.34,8.18,0.0,0.0,Lukas Klostermann,Bundesliga,Germany,Europe,-0.7910942915371846,0.018977777777777777,0.0008927738364779875,0.0056,0.224,0.0112,Lukas Klostermann,
Lukas Klünter,Hertha BSC,3,Germany,1,184,23,3,3000000,3000000,0,0.006410256410256411,0.07190221799575297,0.04464285714285714,1.111111111111111,0.001165501165501166,0.1508183892631143,5436.0,26453.0,630,53.33,0.0,0.29,4.71,1.29,0.29,0.14,0.0,0.57,25.0,0.0,3.43,3.57,74.38,85.63,42.31,0.29,3.43,2.86,0.57,6.86,0.0,0.0,Lukas Klunter,Bundesliga,Germany,Europe,-0.881040150004779,0.00302,8.115486792452831e-06,0.0,0.01188,0.00216,Lukas Klunter,
Lukas Kübler,Freiburg,3,Germany,1,182,26,1,2500000,2500000,0,0.001831501831501832,0.06613247909320247,0.01011904761904762,0.5833333333333334,0.0,0.1174241113856649,0.0,0.0,1251,44.9,50.0,0.0,5.76,1.08,0.14,0.0,0.0,0.43,33.33,0.14,2.16,1.22,72.32,79.46,51.67,0.29,4.46,2.09,0.22,7.12,0.0,0.0,Lukas Kubler,Bundesliga,Germany,Europe,-0.8939242845136331,0.00118,3.6650716981132063e-06,0.0,0.00972,0.0,Lukas Kubler,
Lukas Mühl,Nürnberg,3,Germany,1,189,22,2,4500000,4500000,0,0.003663003663003663,0.01362242902815347,0.006873582766439909,0.1222222222222222,0.0,0.02498799468631817,0.0,8005.0,2931,42.72,41.67,0.34,6.23,0.74,0.12,0.0,0.03,0.28,22.22,0.0,0.18,0.37,86.41,93.16,53.75,0.03,4.88,0.34,0.21,7.65,0.0,0.0,Lukas Muhl,Bundesliga,Germany,Europe,-0.8883445977734521,0.0017599999999999996,3.358188679245282e-06,0.0,0.00756,0.00216,Lukas Muhl,
Łukasz Piszczek,Borussia Dortmund,3,Poland,1,184,34,1,3000000,3000000,0,0.05494505494505494,0.02945723248675531,0.002565789473684211,0.1666666666666667,0.0,0.04741641006751524,0.0,,1858,54.74,0.0,0.15,7.41,0.73,0.15,0.0,0.05,0.53,36.36,0.29,2.23,1.16,84.81,88.04,42.22,0.53,6.73,2.37,0.78,11.53,0.0,0.0,Łukasz Piszczek,Bundesliga,Poland,Europe,-0.44510016905820543,0.05745185185185186,0.0027788334870719775,0.0112,0.27999999999999997,0.0448,Łukasz Piszczek,
Luke Shaw,Manchester United,3,England,0,185,23,4,30000000,30000000,0,0.07692307692307693,0.1624370378311167,0.1306818181818182,0.6666666666666666,0.002580645161290323,0.1359690582055072,0.0,800673.0,2802,54.43,41.67,0.26,5.3,1.22,0.35,0.0,0.03,0.58,33.33,0.13,2.02,1.83,85.14,89.78,48.39,0.39,6.84,2.31,0.58,10.28,0.13,0.45,Luke Shaw,Premier,England,Europe,0.09729011090970574,0.18666666666666676,0.08431698113207549,0.07,1.6800000000000002,0.14,Luke Shaw,
Lyanco Vojnovic,Torino,3,Brazil,1,187,22,5,8000000,8000000,0,0.01098901098901099,0.1460093690388641,0.1,1.333333333333333,0.005,0.2210934132744504,1913768.0,2767405.0,1274,47.95,25.0,0.85,8.27,0.78,0.21,0.07,0.07,0.49,28.57,0.0,0.07,1.41,83.95,88.51,54.79,0.07,5.37,0.78,0.71,7.84,0.0,0.0,Lyanco Vojnovic,Serie A,Brazil,South America,-0.8410901647482041,0.0112,0.00012544,0.0,0.0672,0.0112,Lyanco Vojnovic,
Mahmoud Dahoud,Borussia Dortmund,2,Syria,1,178,23,3,14000000,14000000,0,0.01984126984126984,0.01192025576102917,0.008928571428571428,0.05882352941176471,0.001538461538461538,0.01104247045299643,343517.0,,739,27.27,0.0,0.0,5.12,1.46,0.24,0.0,0.12,1.34,18.18,0.0,0.24,1.71,83.26,84.99,59.26,0.24,9.99,1.95,1.34,9.01,0.0,0.0,Mahmoud Dahoud,Bundesliga,Syria,Asia,-0.7589690365782519,0.024999999999999998,0.0005033207547169812,0.0045,0.153,0.018,Mahmoud Dahoud,
Makoto Hasebe,Eintracht Frankfurt,3,Japan,1,180,35,1,1000000,1000000,0,0.07692307692307693,0.0408322605989525,0.0255718954248366,0.2,0.001578947368421053,0.03993410964293525,0.0,,2657,44.58,40.0,0.41,6.44,0.61,0.14,0.0,0.0,0.07,50.0,0.0,0.17,0.44,87.69,92.17,64.09,0.07,6.98,1.05,0.64,10.91,0.17,0.0,Makoto Hasebe,Bundesliga,Japan,Asia,0.7224105823705851,0.1477777777777778,0.047274213836478,0.07,1.54,0.07,Makoto Hasebe,
Malang Sarr,Nice,3,France,0,182,20,2,18000000,18000000,0,0.01098901098901099,0.09035787051773786,0.0625,0.2631578947368421,0.01,0.06004454193010878,0.0,,3197,57.8,38.46,0.28,5.97,0.84,0.03,0.0,0.03,0.25,11.11,0.03,0.34,0.76,90.59,92.85,67.1,0.06,5.1,0.59,0.42,9.91,0.08,0.0,Malang Sarr,Ligue 1,France,Europe,-0.8222253887676125,0.012340740740740739,3.3584346610761694e-05,0.0056,0.0336,0.0112,Malang Sarr,
Mamadou Sakho,Crystal Palace,3,France,0,187,29,2,15000000,15000000,0,0.05494505494505494,0.04471090792420199,0.03708791208791209,0.1818181818181818,0.0003225806451612903,0.03656645370920168,0.0,27582.0,2583,59.6,42.86,0.56,7.11,0.14,0.07,0.0,0.0,0.14,25.0,0.0,0.0,0.49,91.06,93.66,59.18,0.07,5.57,0.31,0.28,8.78,0.03,0.0,Mamadou Sakho,Premier,France,Europe,-0.5593488942496957,0.05371851851851851,0.0005177577638015374,0.0224,0.112,0.0448,Mamadou Sakho,
Manolo Gabbiadini,Sampdoria,1,Italy,0,181,27,4,12000000,12000000,0,0.003496503496503497,0.1899470531298948,0.1666666666666667,0.8181818181818182,0.001612903225806452,0.1592204299039007,1373084.0,1174956.0,1425,19.72,14.29,0.06,2.21,1.52,0.32,0.0,0.32,3.03,41.67,0.13,1.07,1.83,75.65,79.43,43.75,0.32,2.27,2.08,1.07,2.91,0.44,1.01,Manolo Gabbiadini,Serie A,Italy,Europe,-0.7292475046657366,0.032962962962962965,0.0009986023759608667,0.02,0.2,0.02,Manolo Gabbiadini,
Manu García Sánchez,Deportivo Alavés,2,Spain,0,182,33,1,2000000,2000000,0,0.003968253968253968,0.005114204938327059,0.004901960784313725,0.02564102564102564,0.0004166666666666666,0.004007905282847738,240017.0,,2498,47.12,19.23,0.14,4.94,2.13,0.22,0.0,0.04,0.86,20.83,0.04,0.58,0.9,80.09,83.38,49.23,0.11,4.58,0.68,0.11,5.76,0.0,0.0,Manu Garcia Sanchez,LaLiga,Spain,Europe,-0.8838059804149416,0.0025,1.3499999999999991e-05,0.0,0.018,0.001125,Manu Garcia Sanchez,
Manu Trigueros,Villarreal,2,Spain,1,178,27,3,15000000,15000000,0,0.003968253968253968,0.004066261580668008,0.0002631578947368421,0.05357142857142857,0.0,0.008871148039973872,9920.0,16105.64285714286,1653,33.33,30.0,0.22,3.7,1.96,0.16,0.0,0.0,0.93,5.88,0.0,0.82,0.71,87.91,91.95,49.35,0.27,9.96,2.12,1.31,8.87,0.44,0.76,Manu Trigueros,LaLiga,Spain,Europe,-0.865386096575047,0.005874999999999998,1.631780660377358e-05,0.0,0.018,0.0045,Manu Trigueros,
Manuel Akanji,Borussia Dortmund,3,Switzerland,1,187,23,3,40000000,40000000,0,0.04395604395604395,0.00928152430278386,0.006309523809523809,0.04166666666666666,0.0,0.009584958259859139,21714.0,0.0,2333,44.57,20.0,0.31,4.09,0.46,0.04,0.0,0.04,0.23,50.0,0.0,0.12,1.04,93.73,95.58,59.18,0.08,7.1,0.42,0.46,11.57,0.0,0.0,Manuel Akanji,Bundesliga,Switzerland,Europe,-0.5154358863280378,0.04272592592592593,0.002722161956673655,0.0112,0.336,0.0336,Manuel Akanji,
Manuel Gulde,Freiburg,3,Germany,1,184,28,3,4000000,4000000,0,0.005494505494505494,0.1236377051953974,0.08333333333333333,0.4444444444444444,0.001290322580645161,0.1113305333950632,0.0,136550.0,1816,50.0,50.0,0.45,5.55,0.5,0.15,0.0,0.05,0.3,33.33,0.0,0.05,0.15,86.1,92.22,52.31,0.0,5.95,0.74,0.59,8.87,0.0,0.0,Manuel Gulde,Bundesliga,Germany,Europe,-0.8869959850166153,0.00226,2.784769811320755e-06,0.0,0.0054,0.00216,Manuel Gulde,
Manuel Lanzini,West Ham United,2,Argentina,1,167,26,4,20000000,20000000,0,0.07142857142857142,0.05349923139948939,0.01124338624338624,0.2857142857142857,0.0,0.07514747771726508,0.0,,725,0.0,40.0,0.12,1.99,0.5,0.25,0.0,0.12,1.49,41.67,0.12,0.99,2.61,89.78,91.44,66.67,0.37,7.82,1.61,1.74,8.07,0.87,0.74,Manuel Lanzini,Premier,Argentina,South America,-0.7635554549400605,0.019583333333333324,0.0037222995283018867,0.0045,0.44999999999999996,0.009,Manuel Lanzini,
Manuel Morlanes Ariño,Villarreal,2,Spain,1,178,20,4,2500000,2500000,0,0.003968253968253968,0.07232762934498052,0.05368147258903561,0.4,0.002857142857142857,0.07074216635366111,,,635,55.0,0.0,0.14,3.54,1.84,0.28,0.0,0.0,0.43,0.0,0.28,0.43,2.41,86.08,87.9,76.92,0.43,7.65,1.42,0.99,7.8,0.0,0.0,Manuel Morlanes Arino,LaLiga,Spain,Europe,-0.8763874544112656,0.004291666666666667,2.1447523584905663e-05,0.0,0.0225,0.0045,Manuel Morlanes Arino,
Marc Albrighton,Leicester City,2,England,1,175,29,3,10000000,10000000,0,0.003968253968253968,0.006875128422663606,0.005129419191919192,0.05681818181818182,0.0,0.009100629451244034,2048.0,0.0,1735,39.29,23.08,0.16,3.63,0.52,0.16,0.0,0.1,0.99,36.84,0.05,6.64,5.55,63.38,78.47,44.54,0.78,5.81,6.33,2.28,8.25,0.21,0.47,Marc Albrighton,Premier,England,Europe,-0.8566405952615628,0.007166666666666666,3.1917452830188677e-05,0.0,0.0225,0.0045,Marc Albrighton,
Marc Bartra,Real Betis,3,Spain,1,184,28,4,22000000,22000000,0,0.06593406593406594,0.0130059665279838,0.007067932067932069,0.08333333333333333,0.0,0.01762750472897668,26397.0,0.0,3114,55.19,23.53,0.43,5.09,0.84,0.12,0.0,0.03,0.26,44.44,0.0,0.14,0.84,90.89,94.91,61.29,0.03,7.37,0.64,0.43,10.72,0.03,0.0,Marc Bartra,LaLiga,Spain,Europe,-0.47948525794133917,0.0672,0.0008047094339622639,0.0224,0.168,0.0672,Marc Bartra,
Marc Roca,Espanyol,2,Spain,0,184,22,3,30000000,30000000,0,0.007936507936507936,0.1107760239356879,0.07417582417582418,0.5185185185185186,0.0002922267679719462,0.1251286308103626,20995.0,103732.0,3319,42.86,28.57,0.33,5.07,1.63,0.24,0.0,0.03,0.65,33.33,0.05,0.33,1.55,89.25,91.47,74.88,0.24,8.95,1.55,0.98,9.19,0.0,0.05,Marc Roca,LaLiga,Spain,Europe,-0.8571506031855264,0.008,4.311084905660377e-05,0.0,0.0315,0.0045,Marc Roca,
Marcel Halstenberg,RB Leipzig,3,Germany,0,187,27,3,22000000,22000000,0,0.01098901098901099,0.01490972301265763,0.008552631578947367,0.1166666666666667,0.0,0.01957915779032957,6232.0,23105.0,2521,58.87,16.67,0.18,5.46,0.75,0.07,0.0,0.11,0.82,43.48,0.14,2.61,2.64,77.97,84.46,49.59,0.43,6.35,3.36,0.57,10.92,1.5,2.75,Marcel Halstenberg,Bundesliga,Germany,Europe,-0.8374809564499938,0.01088888888888889,0.0002691240251572327,0.0,0.1232,0.0084,Marcel Halstenberg,
Marcel Sabitzer,RB Leipzig,2,Austria,1,177,25,3,25000000,25000000,0,0.01587301587301587,0.04262571567219346,0.02380952380952381,0.6111111111111112,0.0,0.08398091275652256,0.0,24948.0,2457,31.48,18.18,0.0,3.7,0.95,0.33,0.0,0.15,2.27,25.81,0.11,2.97,2.45,72.72,78.9,42.86,0.66,7.55,4.18,1.87,9.3,0.33,0.15,Marcel Sabitzer,Bundesliga,Austria,Europe,-0.7915582194503299,0.021416666666666667,0.0003063749999999999,0.0045,0.11699999999999999,0.018,Marcel Sabitzer,
Marcel Sobottka,Fortuna Düsseldorf,2,Germany,1,185,25,3,3500000,3500000,0,0.002976190476190476,0.04289180138251957,0.02589285714285714,0.3611111111111111,0.0009523809523809524,0.05814358325841024,0.0,,995,36.21,50.0,0.27,5.7,2.26,0.27,0.0,0.0,0.45,40.0,0.0,0.18,1.09,83.28,87.03,41.67,0.0,3.08,0.54,0.45,3.98,0.0,0.0,Marcel Sobottka,Bundesliga,Germany,Europe,-0.8887817367210461,0.0021300000000000004,6.8681886792452845e-06,0.0,0.0135,0.002565,Marcel Sobottka,
Marcel Tisserand,Wolfsburg,3,France,1,190,26,3,4500000,4500000,0,0.009157509157509158,0.02912340443884653,0.001846816976127321,0.4222222222222222,0.0,0.08056534490416166,0.0,4473.785714285715,919,50.0,0.0,0.29,5.48,1.18,0.2,0.0,0.1,0.49,20.0,0.0,0.88,2.06,82.76,89.87,51.58,0.1,7.64,1.66,1.47,10.28,0.0,0.0,Marcel Tisserand,Bundesliga,France,Europe,-0.8761224854323034,0.0046,7.5787471698113215e-06,0.0,0.01296,0.00432,Marcel Tisserand,
Marcelo Antônio Guedes,Olympique Lyonnais,3,Brazil,1,191,32,2,7000000,7000000,0,0.01098901098901099,0.1119884514778213,0.05108225108225108,0.75,0.0,0.1653461930227578,19701.0,40769.0,3047,72.12,28.57,0.32,5.29,0.92,0.18,0.0,0.0,0.56,26.32,0.03,0.09,0.21,91.12,94.28,59.8,0.09,8.51,0.59,0.74,12.41,0.0,0.0,Marcelo Antonio Guedes,Ligue 1,Brazil,South America,-0.8162491960344742,0.014103703703703703,0.00015235130677847657,0.0,0.0784,0.0112,Marcelo Antonio Guedes,
Marcelo Brozović,Internazionale,2,Croatia,1,181,26,3,50000000,50000000,0,0.07142857142857142,0.05505864121549985,0.03300865800865801,0.4545454545454545,0.0,0.07521720589380039,0.0,275116.9166666667,2819,30.36,42.86,0.26,5.43,1.53,0.35,0.03,0.06,0.77,25.0,0.06,1.15,1.34,90.78,93.39,70.28,0.32,14.56,2.62,1.21,14.37,0.96,3.22,Marcelo Brozovic,Serie A,Croatia,Europe,0.13657476966121362,0.1388888888888889,0.01812893081761006,0.075,0.75,0.075,Marcelo Brozovic,
Marcelo Vieira,Real Madrid,3,Brazil,0,174,31,3,25000000,25000000,0,0.6153846153846154,0.08095911296907446,0.05555555555555555,0.5555555555555556,0.01785714285714286,0.0895845997728371,0.0,,1940,22.86,23.08,0.05,3.66,0.88,0.28,0.0,0.09,1.44,38.71,0.05,4.04,3.94,81.87,89.53,49.68,0.56,9.97,5.94,1.39,13.92,0.09,0.28,Marcelo Vieira,LaLiga,Brazil,South America,8.557581901610673,1.0629629629629633,0.7385269042627535,0.42000000000000004,4.48,0.77,Marcelo Vieira,
Marco Asensio,Real Madrid,1,Spain,0,182,23,4,60000000,60000000,0,0.03146853146853146,0.672192858047359,0.6125,2.692307692307693,0.1,0.418667420089669,11497086.0,37451742.0,1876,27.78,0.0,0.0,2.35,0.86,0.14,0.0,0.05,2.16,42.22,0.24,4.46,4.94,84.46,90.9,57.58,0.86,3.6,4.61,1.1,6.09,0.19,1.15,Marco Asensio,LaLiga,Spain,Europe,2.218450793317584,0.39333333333333337,0.10280754716981129,0.12,2.0,0.28,Marco Asensio,
Marco Benassi,Fiorentina,2,Italy,1,184,24,3,20000000,20000000,0,0.01587301587301587,0.0578090311156927,0.05338541666666667,0.1851851851851852,0.003846153846153846,0.03961341037590088,1346137.0,,2406,31.37,31.03,0.07,2.24,0.97,0.22,0.04,0.26,2.06,40.0,0.0,1.53,1.57,79.8,84.63,52.24,0.26,4.15,2.13,0.94,5.46,0.0,0.04,Marco Benassi,Serie A,Italy,Europe,-0.7971972549565159,0.020166666666666663,0.0005904905660377358,0.0,0.16649999999999998,0.013499999999999998,Marco Benassi,
Marco D'Alessandro,SPAL,3,Italy,1,173,28,1,2000000,2000000,0,0.006410256410256411,0.0336466963526228,0.02247474747474747,0.2642857142857143,0.0,0.04262381207837578,0.0,,1592,33.33,40.0,0.0,4.35,1.13,0.17,0.0,0.0,0.68,16.67,0.11,3.84,6.05,74.76,83.33,54.35,0.45,2.71,2.83,0.28,7.01,0.0,0.11,Marco D'Alessandro,Serie A,Italy,Europe,-0.8885642591473798,0.0019399999999999997,7.499275471698113e-06,0.0,0.0162,0.00216,Marco D'Alessandro,
Marco Parolo,Lazio,2,Italy,1,186,34,1,3000000,3000000,0,0.01587301587301587,0.04742420102989846,0.002564709595959596,0.3571428571428572,0.0,0.08688110245766349,0.0,28401.0,2748,48.97,33.33,0.16,4.81,1.44,0.23,0.0,0.13,1.83,28.57,0.13,1.77,0.75,79.45,84.3,56.32,0.39,4.09,2.19,0.46,5.27,0.03,0.0,Marco Parolo,Serie A,Italy,Europe,-0.7815436688203115,0.021666666666666664,0.00010856603773584905,0.0045,0.049499999999999995,0.018,Marco Parolo,
Marco Reus,Borussia Dortmund,1,Germany,1,180,30,4,50000000,50000000,0,0.03496503496503497,0.03814604375285949,0.03050595238095238,0.2285714285714286,0.001052631578947368,0.03737829334651464,0.0,0.0,2445,25.0,40.0,0.04,3.13,1.18,0.11,0.04,0.63,2.43,53.03,0.26,1.55,3.13,83.33,85.65,51.85,0.66,4.42,2.61,0.74,4.67,1.18,0.18,Marco Reus,Bundesliga,Germany,Europe,2.1777244087493246,0.42814814814814817,0.096098392732355,0.2,2.04,0.33999999999999997,Marco Reus,
Marco Richter,Augsburg,1,Germany,1,176,21,4,7000000,7000000,0,0.0003178639542275906,0.06893250606229796,0.05963010204081633,0.2051282051282051,0.004615384615384615,0.04924683194855651,3087869.0,8142486.714285715,1498,30.26,10.53,0.06,2.4,1.14,0.24,0.0,0.24,3.36,41.07,0.36,2.34,6.25,71.66,77.9,63.64,0.66,3.97,2.46,1.14,4.27,0.0,0.0,Marco Richter,Bundesliga,Germany,Europe,-0.8856387973740849,0.002666666666666667,1.9803773584905664e-05,0.0,0.028800000000000003,0.0016,Marco Richter,
Marco Verratti,PSG,2,Italy,1,165,26,5,75000000,75000000,0,0.07142857142857142,0.004256739723127466,0.0006553631553631553,0.1111111111111111,0.0,0.01681503236377424,0.0,18153.0,1977,30.43,20.21,0.0,2.78,1.59,0.32,0.0,0.0,0.09,0.0,0.09,0.27,2.73,92.49,94.25,66.1,0.59,15.48,4.46,3.55,14.98,0.05,0.09,Marco Verratti,Ligue 1,Italy,Europe,0.15189813410211417,0.18472222222222226,0.0060947327044025175,0.075,0.44999999999999996,0.15,Marco Verratti,
Marcos Alonso Mendoza,Chelsea,3,Spain,0,188,28,4,40000000,40000000,0,0.07692307692307693,0.1219797560145713,0.1111111111111111,0.3333333333333333,0.01,0.07319859840452955,0.0,4547747.0,2949,49.18,9.09,0.06,5.34,0.89,0.18,0.0,0.06,1.16,15.79,0.12,3.36,1.92,84.14,90.17,46.22,0.43,5.22,3.05,0.4,9.34,0.24,0.0,Marcos Alonso Mendoza,Premier,Spain,Europe,-0.22458732528369163,0.12703703703703706,0.005375960866526907,0.07,0.42000000000000004,0.14,Marcos Alonso Mendoza,
Marcos Aoás Corrêa,PSG,3,Brazil,1,183,25,3,65000000,65000000,0,0.07692307692307693,0.09827859780663088,0.08333333333333333,0.3333333333333333,0.005,0.06843098783885454,368362.0,1365938.0,2849,51.82,42.86,0.41,4.93,1.07,0.06,0.03,0.09,0.38,25.0,0.06,0.19,0.19,93.76,96.67,62.42,0.09,8.97,1.04,1.04,10.33,0.0,0.0,Marcos Aoas Correa,Ligue 1,Brazil,South America,-0.10007905923476745,0.12185185185185186,0.003917260656883299,0.07,0.42000000000000004,0.14,Marcos Aoas Correa,
Marcus Rashford,Manchester United,1,England,1,187,21,4,80000000,80000000,0,0.03496503496503497,0.001287409097125771,0.0005620922287588954,0.01068376068376068,0.0,0.001945374365572282,8150.0,16692.0,2491,30.14,10.0,0.07,2.06,0.94,0.11,0.04,0.36,2.82,48.72,0.18,1.55,5.85,79.66,84.25,41.67,0.54,1.95,1.91,0.72,2.78,0.54,0.83,Marcus Rashford,Premier,England,Europe,1.9238593244325173,0.3814814814814814,0.0638619147449336,0.12,1.24,0.28,Marcus Rashford,
Mariano Díaz Mejía,Real Madrid,1,Spain,1,180,25,4,20000000,20000000,0,0.02097902097902098,0.006841531607437521,0.004901960784313725,0.03846153846153846,0.0004166666666666666,0.007237776630258707,9751.0,41769.0,649,44.83,0.0,0.0,0.69,1.25,0.28,0.0,0.28,3.47,28.0,0.0,0.14,1.8,78.38,77.98,100.0,0.42,1.39,1.11,0.55,1.8,0.14,0.0,Mariano Diaz Mejia,LaLiga,Spain,Europe,0.2725665161515607,0.22518518518518515,0.3431424178895877,0.04,3.92,0.08,Mariano Diaz Mejia,
Mario Gaspar,Villarreal,3,Spain,1,182,28,4,10000000,10000000,0,0.01007326007326007,0.0433064031500368,0.01602564102564102,0.9607843137254901,0.0008333333333333333,0.1324623054229178,211857.0,1805829.0,2766,50.0,8.33,0.26,4.98,1.59,0.52,0.03,0.03,0.75,26.09,0.07,1.98,1.11,80.47,87.82,46.02,0.29,4.49,1.85,0.16,8.04,0.0,0.0,Mario Gaspar,LaLiga,Spain,Europe,-0.8699276828432313,0.00536,1.1002143396226416e-05,0.0,0.01512,0.00486,Mario Gaspar,
Mario Götze,Borussia Dortmund,1,Germany,1,176,27,1,25000000,25000000,0,0.02797202797202797,0.1203147691527095,0.0547008547008547,0.75,0.0,0.160961714915027,10945.0,25434.8125,1769,7.89,20.0,0.05,1.88,1.02,0.0,0.0,0.36,1.37,59.26,0.31,1.63,4.12,83.45,85.4,65.22,1.02,3.97,3.26,1.78,4.93,0.0,0.0,Mario Gotze,Bundesliga,Germany,Europe,1.6002237742201852,0.29407407407407404,0.09782082459818306,0.12,1.76,0.2,Mario Gotze,
Mario Pašalić,Atalanta,2,Germany,1,188,24,1,10000000,10000000,0,0.02777777777777778,0.1391629892723545,0.1111111111111111,0.5,0.0006451612903225806,0.1292903869787965,9264.0,28396.0,1726,37.86,40.0,0.26,2.97,0.99,0.05,0.0,0.26,1.67,28.13,0.16,0.99,1.77,86.72,88.91,72.73,0.31,7.35,1.72,0.68,6.05,0.0,0.0,Mario Pasalic,Serie A,Germany,Europe,-0.6762830138733218,0.032249999999999994,0.0007716014150943396,0.009,0.16199999999999998,0.026999999999999996,Mario Pasalic,
Mário Rui,Napoli,3,Portugal,0,170,28,3,12000000,12000000,0,0.02197802197802198,0.04595493476448839,0.03333333333333333,0.2285714285714286,0.003157894736842105,0.04281523222114491,0.0,174740.5714285714,1514,25.0,45.45,0.18,4.93,1.01,0.3,0.06,0.06,1.25,19.05,0.06,4.58,2.08,82.56,90.42,50.85,0.48,8.44,4.87,0.95,14.5,0.36,0.59,Mario Rui,Serie A,Portugal,Europe,-0.7681756817136367,0.023540740740740747,0.0003211496296296297,0.0056,0.1008,0.0224,Mario Rui,
